f1(x),f2(x)
278988.328086221,0.6629603028457741
278988.33807125106,0.6625
278988.3157800506,0.708250812051389
278988.33304355445,0.6625002582065794
278988.31578044815,0.6967127228284669
278988.31578044506,0.696796589645006
278988.31578244705,0.6956000305068601
278988.3157824627,0.6955473920590971
278988.3157837282,0.6942478052384117
278988.31664521294,0.6637029861946059
278988.3166283349,0.6637333460946356
278988.3157803784,0.6975662768107597
278988.315780349,0.6977835143889616
278988.31578037416,0.6977540828664445
278988.3157803227,0.7071985516891137
278988.3157826627,0.6948706704463795
278988.31578268675,0.694838680148553
278988.3157826944,0.6946580026198319
278988.337650304,0.6625000004370961
278988.31931693124,0.6636605771971908
278988.33771918097,0.6625000001919097
278988.33771918097,0.6625000001919097
278988.3159582986,0.6659949357972172
278988.32141553983,0.663185744602065
278988.3212912246,0.6632100608670094
278988.3213120126,0.6632037122685147
278988.32137481705,0.6631963232685609
278988.3159630872,0.6639263031057913
278988.3159711462,0.6638517788277372
278988.32024377206,0.6635097383972566
278988.31599572935,0.6638165165212578
278988.31599572935,0.6638165165212578
278988.3159017508,0.6666354291834601
278988.31594737567,0.6661576279008175
278988.33628988056,0.6625000032163455
278988.33631528367,0.6625000031171454
278988.33631528367,0.6625000031171454
278988.33631528367,0.6625000031171454
278988.33631528367,0.6625000031171454
278988.31946599216,0.6636548624666505
278988.31946599216,0.6636548624666505
278988.3159025524,0.6665256357209826
278988.3159029794,0.6664146788956568
278988.3159104786,0.6664130921253528
278988.3267586106,0.6629624218853214
278988.32651781524,0.6630798400443799
278988.31578398723,0.6786791589893494
278988.3267218976,0.6630034514991826
278988.32656108175,0.6630614061705704
278988.32656108175,0.6630614061705704
278988.3266982615,0.6630458597447836
278988.3157841619,0.6785130210673235
278988.3157841619,0.6785130210673235
278988.3157841619,0.6785130210673235
278988.3157841619,0.6785130210673235
278988.3157841441,0.6785324368809769
278988.31996309676,0.6635758601963679
278988.31995591056,0.6635812385996493
278988.31995591056,0.6635812385996493
278988.31995591056,0.6635812385996493
278988.31578032137,0.7075578234630111
278988.31578005216,0.7081412830590696
278988.31578025536,0.7076908350277951
278988.31578025536,0.7076908350277951
278988.3157801299,0.708038052736139
278988.3157801299,0.708038052736139
278988.31578013895,0.7080196106719594
278988.3157802095,0.7078599732229608
