ceq
-593.6050301263506
-132.27572717202224
-861.8719096455554
660.8370736191811
-2.659491598297219
-216.00825053368354
20.36908346936875
92.51315721328766
89.62190881789385
-300.91981532961665
2.542949326963479
116.10912189884901
-18.485488176345825
-1.0178142841136264
-0.836367861514745
-326.9660466015291
80.45392382671639
-0.9825410425332848
-0.9741826798738202
-0.9964328849721369
-0.9972003895577473
-0.9562624564182443
-0.9930809972085655
-0.9412174383442107
782.6907318025362
5.8766678978806794
-22.533491073471872
-1.0010882346086873
739.4507027046816
5.827781157360278
-8.6446298991155
-0.9911987017756019
-1.0122596068199528
-1.02518530759221
-0.9757458315766812
-1.035992428186617
-0.899657358893478
-0.9191919110973856
-2.4847148407228428
-0.979727363393124
-1.0142682897867132
-1.0087088142555842
-2.461340234485167
9.495517509058118
-14.657133270986378
6.121774459432345
-1.3495345123374136
9.810110306432762
-125.74719664163314
1.440990945547128
0.2501788701474652
2.8318656952997117
-0.9887566496299769
0.1736836878570216
131.47020502509656
-341.5722106824534
-938.5698080103232
-0.5435269525531272
-0.11943214189480733
-561.6916201436889
1805.6785810519273
-0.9941325848685452
-44.430244532866254
12.975418957669515
338.7201819305725
-286.14329622699347
-5.86379527360351
-3.8779670471635
-1.2361198154531814
-0.2992875442788172
-45.719674813522815
-179.92072897845287
-181.65926584414908
2.7720137700139915
1.668082352762342
-96.39267077927359
-1.350916216730544
-1.1082859624883
-1.1047790764611385
-1.0558841110279928
-2.947056512346421
5.170799732570686
-19.989442866504866
-0.9240914282005974
-1.018997970225513
45.37506429204198
101.25978543976464
11.446500789245931
113.45900339412572
-359.91628391467077
-5.264958151539588
-4.9954409604572625
-4.858343081089458
0.7787921621876421
2.0078733546060903
-5.887126950197453
-18.35663923322071
5.858600339126951
3.6
