x
2590.0
16.154110232243823
1982.762039064887
1060.0
12.948038467454467
1112.6212920997536
1000.0
1.4900667207376352
1.2168412370711232
0.5
1354.0207192604814
1195.6215562257842
0.01
73.634594235772
10.0
0.001
1.000000000000168
2.90065220279184
0.0
347.72216081112447
834.8776585561483
0.01
2884.3156015146956
274.13093905196206
836.2428313677656
0.01
0.0
12.64942544109954
238.6471305218542
1e-06
13.908160932197562
18.44158807890185
1419.9137601371344
199.4112300005727
476.4837867526385
0.001
0.506170020067434
0.563298501114037
102.00221160333064
112.05491744941303
0.51
0.501
10437.632511977103
7.002915101659942
7.023148654119009
1311.765962756589
0.1
3226.2187982319247
34.6
36.1
328.0362296090369
60.1
80.49928044326361
374.71977784883416
253.40645616543583
611.2141126234228
1867.0168738868126
3777.4356787535376
0.51
4.018569090175788
0.01
20.2792753882255
442.95924023192686
0.01
1.5099999999999998
104.7050646963759
89.32661876791022
51.61623912452865
0.01
221.03209176954408
0.01
241.16892519380113
141.22999180206037
27.98960282600234
128.70724096951665
115.41718648118831
3151.550049129458
887.8790353496302
231.01437412481584
9944.605506117274
0.55
101.94606769012287
0.5
134.36435134769522
171.11157867174882
4820.647521011991
1188.664410841068
4111.533504781271
0.1
5380.960081024579
1459.8855453347576
5426.708429214272
125.0
3422.3956283744615
974.5102638428502
3380.9439205615113
0.1
4900.308486149209
1862.9266232327227
5256.859661733028
0.1
1981.06659055205
425.6838952863028
1891.3041690822893
3.5999999999999996
323.9189223281656
214.21256385999422
240.8289159194212
0.1
371.4768854983551
212.9980251073583
278.8730694857824
2.1
5.0
4.004375018470672
