x
546.0625
32.28943025230186
265.0
660.6666358264706
25.99339515980674
1277.56665142497
507.84574541439315
1.7439187927473925
1.278736917867327
0.5
10.0
1798.2177936964467
1.135
78.33834258236674
10.0212597062589
0.9021086580649289
6.153201273991007e-22
1.6210348421496892e-17
0.0
478.3820520181056
189.70178514269165
0.01
2484.653276279023
983.0780994871245
562.6527382856597
0.01
2.167114181798404e-15
14.2688742444942
1855.8381610606793
1.0000000000000086e-06
11.176159148147036
10.131970656777817
5.0
675.0788488631293
150.90710682315915
3.519954408913044
1.7258571587271954
3.907068256538237
109.47901350041221
108.84332366236524
4.845467408269953
0.001000000000001132
74060.34791899488
7.177372673765559
7.536209301885111
2053.375704842336
0.1
708.9693600378719
349.4549355281288
754.6304329217311
382.6030465631178
401.15220503734923
421.4180495790355
442.00017481715554
1651.482648796252
2152.1170614060065
2350.7839685861595
2776.8517516822744
0.0903768714574046
2.0053892615271147
2.2506551632193776
0.010000000000000077
0.010000000000000024
0.010000000000004339
0.01000000000000001
5.385
204.38482401037402
0.01
0.01
22.48942838219553
777.6245943342974
0.01
0.01
0.3225
0.01
2377.210168786296
3.9475
16.697499999999998
19.0555146939868
62433.34244307286
2.0
100.44130512039209
0.5
89.92220166235076
20.6625
2287.839351353596
2303.1270995542523
4556.313453871304
4.343282437911499
2376.7870107547915
2322.746522360796
4575.940114352522
23.366915031055406
1568.2095370349043
1691.6022996087368
2741.625025280471
20.4197579700963
3643.8814549683398
3278.4681913789605
3113.729525151035
35.0
1690.578732538144
979.6190170216415
1727.0083670281151
4.275990375787687
122.34954034645222
205.507125591045
310.84497380929594
0.6000000000000001
121.33419421295608
204.50316424214867
309.82156103511943
0.10000000000022807
5.0
2.7928998203233335
