ceq
-185.4416514249699
6.691465336653408
-404.7698350889383
393.0242475082639
2.418456756036993
-262.6342938737679
37.86695572182693
34.43148685029249
-4.314721597125542
-121.74156616691963
-0.4306453432476238
-1.715251688641743
-0.7904884330928326
-0.9161409200159767
-1.8587597062589012
-211.81392492542682
142.31922494139872
-1.0041311373324788
-0.33167297100154514
-0.9745422611554204
-1.0430771934561562
-1.035839518782268
-1.6388674068560931
22.372137471663564
135.43534045045817
-336.96514625419377
17.485107674210152
22.296213091099617
-466.50981307211214
-336.86486016730805
14.4802420299037
-0.9957359103732415
-0.9761713793074023
-1.0128361407760167
-2.351241690343187
-0.9314894608342286
-0.8479475750075949
-0.903461916956303
-13.720196263850838
-1.0153461334961378
-1.0039613488963255
-1.0234127741765064
-0.499999999999772
16.93314441246912
-9.642616520402953
-12.109009124571458
-0.7023864659568062
-1.6514691770571517
-22.94206922406488
-4.2952531521953935e-15
-0.92570126922692
2.7833532054876287
-1.0841893559354503
0.0
-248.9375
-411.89356607877244
-431.90379802715347
0.9707149581769686
0.9344977577725361
-917.7022870684409
1557.6083990520915
-1.0066048401932584
-603.3254343565354
-4.080242029903701
357.76176853978643
-251.39192059879545
-182.17678366830114
-240.89787765576142
-193.43856798091963
-198.03175918811766
-202.69975513332162
-201.710239558443
-1.019645913441991
-171.66287492673655
-159.14848753191734
-112.30747205420774
-8.877960624580396
-7.536304329217369
-3.8160304656311874
-3.6890220503752333
-4.20418049579036
-2.960772604086287
-17.573670614060063
-4.823670614060067
-4.452324991874793
-16.466154359855864
102.62062474000548
-115.99154391117007
-40.62581645409524
-38.902317142064234
63.10973747347064
74.39656642917679
80.65681403935099
83.17534586386434
96.56599307326451
69.81999434548038
314.4549355281288
-336.87777346876055
0.9773442893852806
