ceq
311.8787079002466
93.12917788235114
5301.456543424809
-340.09124701836464
-21.224508013696806
2858.4173368430716
27.98076063115267
-90.90204032157229
382.1013627683974
-403.7582999563055
-8.666453840775548
85.41432256989702
-119.94839989207685
48.22975711192322
148.61157867174882
-837.6025599003215
-999.2700637241721
529.6605413570805
0.068999
425.9482086648932
100.1095558219406
1144.0633457612512
-46.21157867174881
165.20135742041384
171.3586348961826
602.8807416552468
0.032432432432432434
166.14689501815792
-423.34960336671656
-1350.3030570604078
-0.1
28.819461356741385
0.31222858553996957
624.2575395880824
-3.01320066
41.066311008713
-41.04511354278918
28.664576899991772
-19.407406666015888
46.55796317018934
-4.1151909554277495
35.143501363569385
-0.9006522027918402
5829.976533027366
2816467.130897793
36840.96133230266
-8389.256398723926
-3735.4975825612637
-1060.364379894728
26.32716626029594
-31.032899811927564
-80.76893684160984
-3.816887521883473
-1717.762039064887
77.23796093511282
-468.91614929713114
-1986.587758155347
1.2957481119912393
1.0212339416316873
1205.610065150916
3043.9270456056415
-14.051961532545533
-329.53837242005557
0.030000000000000013
2958.569090175788
-1488.9161492971307
-26.87518972686737
-7.777213023407622
264.5125512817648
-46.10050238319219
-58.9684204176915
-87.06698742093886
-62.81577293666416
-180.32759290129113
-190.55447693871187
130.51237059461795
-0.336
-490.9129163211395
-145165.44904436285
27.38860282600234
7.15332750018861
-39119.6413961926
-19484.39185408758
-30660.694758107544
212.3442053859477
-824989.9040936847
13195.89396907123
948.765512862482
-1280.9188164886577
-1486.5984327144279
1864.0139668310724
-1953.5626341067552
390.4326136543693
2163.2555168533145
-948.4318205102568
12.035707270527364
34.5
-1479.4239829794901
1.2930920421912413
