f1(x),f2(x)
291576.08540229476,-0.3021259336705123
278572.09751545324,2.02804756038565
278990.1048631414,0.6625
278990.1048631414,0.6625
278990.0728090086,0.6625000120382748
278989.7075693216,0.6625000854469848
278989.6703288602,0.662509888279377
278989.6696260334,0.6625156365875374
278989.59549921413,0.662578303286997
278988.34031196975,0.6639119737706994
278988.3343531869,0.6639430242888421
278988.3291968279,0.6639475785476433
278988.3291968279,0.6639475785476433
278988.3291284286,0.6639504111181088
278988.3291284286,0.6639504111181088
278988.3284880024,0.6639507764916436
278988.32326982607,0.6639558406976958
278988.31707738055,0.6640791861444685
278988.31707738055,0.6640791861444685
278988.31707738055,0.6640791861444685
278988.3164368858,0.6686028789860855
278988.3164368858,0.6686028789860855
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
278820.35164308007,1.875585950218246
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
291576.08540229476,-0.3021259336705123
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
278572.09751545324,2.02804756038565
