Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99
4259.38386260801,2025.7046409861628,7606.858915293147,31557.13997634073,1234.8864346922637,-4196.611946420402,81.31123243194266,-275.75463131541403,-332.3570603458333,4790.009989164668,8.346556961782564,97.83771092210914,-19008.661703053287,98.12905642199031,-24.906455387231592,-1769.3507315502557,-508.42369550495914,-555.3493856586374,-131.83064583445912,1418.200329389258,-1529.048853128585,2169.8764887858765,-15.919140999526102,-557.0740407256237,2492.489025276223,2235.8290127614596,-9.661262272333364,3945.3052323297493,-2136.189350283196,-3322.4013020695174,-4.271549013268758,-101.96249036815107,-656.0283191537866,1722.2418807381591,-110.69969812385658,5.784706783430295,288.0319793032623,176.52460001749654,-32.53257364889282,-169.44380211988732,-362.28996396526713,-340.2451184009058,13.621124056001927,-123915.49665433986,49596.897454990074,-15738.779586455435,236227.66891176978,57450.99799234135,-1478.6987824926,69.80056687100718,-15119.641437482513,-4239.9703421583745,482.2588448159149,-934.6678602101226,412.08126269146624,675.498092875959,4.306200164922167,-0.1371649685605314,-0.2715602442392414,4777.622074766345,2138.3180887416347,78.09502028909878,2257.88595962446,0.37865640050250526,-264.58487408494875,-1678.0705868939747,90.84315613910016,141.82356144171993,-67.00451303788407,678.6449175350641,101.30771748202076,1089.3199588992745,1023.9979341514613,261.6451148613794,-139.54261727829936,-44.30809958461314,476.62139112175305,-297.51420676937477,-188837.41754063952,-91214.75302007371,-411869.7589772835,-397900.5989807626,-4134017.404425201,-367531.3855909059,-19365.62546652627,-30297.51539916375,505914.1641895395,-39416.353082912865,-1938.1712941459693,11679.073773541264,1606.6230137472053,-968.7373105564518,-4573.679633917112,5107.971440319805,443.27855106995355,-1518.534289663421,-0.9232252545646865,-237.72828210085663,1.687847781157681
4424.886989204824,467.9643420499019,-8369.971162230557,-48668.16552125575,2026.7212305208366,-33021.27459019322,-0.05315315950974177,-78.10627981988,-786.88130232716,9640.230874829125,26.145078064981618,84.6217027622268,-244549.51280383364,-39.65322866827418,37.77791621442054,992.6943899011003,-4298.638462446504,250.68570372251997,-98.8820696038642,809.8356391801008,369.5556751914073,-440.1276129292082,-84.19929708978314,-2039.948500955159,219.87227117170937,131.96542653960023,5.122052707397554,5167.834554133397,1676.437811283862,-3275.8967710415036,-14.580347878323574,2135.3747561865075,-1930.0338203184886,832.0794257353455,-89.06603159124776,-22.620555856602664,-205.52452461720543,-7.202916553123259,-36.012646184787165,-97.06313858790168,-23.163451901094305,-161.49998064854668,13.244387507881354,10567428.297747923,2445803.7158302106,-20370.870768062676,481926.96402865526,133870.53351989423,-1103.233627257191,-2.2871569339562807,-15470.25324699401,-3563.3876405692517,436.2098875424508,-1238.2605181732902,95.38371380549324,-32.83848002441664,26.185423883399718,-0.8766513390755486,-0.3993240095372035,4126.208419844219,1805.6416227024552,75.9000880880705,-759.1771067462091,14.648139940155307,-559.4343094184511,-2111.863967343095,496.88180677457314,75.73121887942841,-811.339253601785,-54.44785734531524,-86.89014450790086,636.5033542223546,-158.35645024337356,684.1344521343552,132.39126815591428,2065.2719965621427,-39922.518355027096,2544900.241762207,2545533.2735817176,-240343.61333161822,-15813.750050152106,-10567.074822406086,-5383.978593443819,-858164.8449694846,-741921.2546232784,-10322118.81849251,803014.750470719,934.3933952887538,-2259.534257549898,-478.64493304971444,21.01491816715576,-1704.8196007621016,-1235.5813294715892,-344.7099612899962,1093.6261373645827,-276.86027347257493,72.08128097300641,480.5370152533942,2.727968214449027
4253.243271542881,-2452.326288425291,-24397.10767931273,-71349.9095394417,-1563.4358155099744,10356.324590724678,394.39035648912284,152.5865285705313,-1487.6126888836252,4658.625095740743,37.86650505627586,43.47965148414692,-423177.2739760539,257.05122588366135,-7.668312025882923,-126.69656906495811,-3207.7516408104116,-362.4802170152725,-83.14297911348919,6344.745507898657,-36.982085910329715,-1014.673923727044,-205.7364012724751,-813.8374738602334,-1037.3658748456874,-1384.566516325257,-125.3645483996557,5269.628580060595,2397.834501930788,-2217.002674300874,-2.4638119841635757,2441.773963293827,-2485.3591755168254,545.8389204880509,-176.44229084388144,100.23185499463438,41.05057178060849,134.1342052970101,-39.724154338043014,-159.4098797525698,-247.06225256417386,-330.45662446674737,12.665540147475896,645274.4967873238,-305342.71816459997,-19065.5895255035,242925.888473627,-25389.197601943182,-1229.3895185170725,7437.152185595173,-20011.90266906151,-5066.448853064896,747.6421981111307,-720.00779060425,521.9010798108902,778.3017137457527,27.550036251531584,-0.9182167182623742,-0.13824653869217013,4588.292405501108,1638.9200371283732,79.79553590942176,-1506.217258691814,0.49064664583503476,-264.7214523761339,-1594.5177897521583,2184.2907018282226,730.5399066203173,-111.037849897443,2482.9855706036305,-87.99602904348862,121.40048053395805,76.11397585902154,1640.3330194239775,-194.89213728843873,-121.81398835417784,-41382.62403667194,-4277.01715354325,-128849.9793745304,-1024014.6665702206,-23464.230971243607,-369236.2648244331,-545311.9237820313,-100568.00432068697,7510.729920226815,164924.45927074263,982354.9178682964,-16230.540743643382,-37181.10382857955,54656.27954783658,190.4238107129611,-2576.805474847398,-2251.6509060253043,4763.599925587712,-12.140788424095277,-148.1596402729212,18.75330766469624,-2033.693959062969,1.7508744216884866
4253.243271542881,-2452.326288425291,-24397.10767931273,-71349.9095394417,-1563.4358155099744,10356.324590724678,394.39035648912284,152.5865285705313,-1487.6126888836252,4658.625095740743,37.86650505627586,43.47965148414692,-423177.2739760539,257.05122588366135,-7.668312025882923,-126.69656906495811,-3207.7516408104116,-362.4802170152725,-83.14297911348919,6344.745507898657,-36.982085910329715,-1014.673923727044,-205.7364012724751,-813.8374738602334,-1037.3658748456874,-1384.566516325257,-125.3645483996557,5269.628580060595,2397.834501930788,-2217.002674300874,-2.4638119841635757,2441.773963293827,-2485.3591755168254,545.8389204880509,-176.44229084388144,100.23185499463438,41.05057178060849,134.1342052970101,-39.724154338043014,-159.4098797525698,-247.06225256417386,-330.45662446674737,12.665540147475896,645274.4967873238,-305342.71816459997,-19065.5895255035,242925.888473627,-25389.197601943182,-1229.3895185170725,7437.152185595173,-20011.90266906151,-5066.448853064896,747.6421981111307,-720.00779060425,521.9010798108902,778.3017137457527,27.550036251531584,-0.9182167182623742,-0.13824653869217013,4588.292405501108,1638.9200371283732,79.79553590942176,-1506.217258691814,0.49064664583503476,-264.7214523761339,-1594.5177897521583,2184.2907018282226,730.5399066203173,-111.037849897443,2482.9855706036305,-87.99602904348862,121.40048053395805,76.11397585902154,1640.3330194239775,-194.89213728843873,-121.81398835417784,-41382.62403667194,-4277.01715354325,-128849.9793745304,-1024014.6665702206,-23464.230971243607,-369236.2648244331,-545311.9237820313,-100568.00432068697,7510.729920226815,164924.45927074263,982354.9178682964,-16230.540743643382,-37181.10382857955,54656.27954783658,190.4238107129611,-2576.805474847398,-2251.6509060253043,4763.599925587712,-12.140788424095277,-148.1596402729212,18.75330766469624,-2033.693959062969,1.7508744216884866
4246.083421096785,-2366.1571907209163,-25590.961080510293,-71673.81269356141,-1510.6469215821112,9927.272674930064,393.8910888532807,112.99534318280416,-1427.0874787469315,4713.682561585825,35.58149710847248,45.09893553320082,-417620.8287543044,259.79872936052664,-5.689316142894587,-165.6109949441725,-3317.659443863949,-466.66552792647235,-84.36514391772124,6487.810181412026,7.963094863750484,-1050.5351931199775,-207.73501989941994,-771.2789016888065,-973.6531027174191,-1319.602176670674,-125.49128679017073,5254.6422894939315,2369.8752538985273,-2240.3213628048998,-2.3747552747375287,2452.2677940101394,-2500.702340898192,528.2291824523522,-177.29231083491732,99.08399104138743,33.6873008142847,129.9958635560813,-39.088187375949076,-154.40548464451393,-241.61997063563,-335.00990575965307,12.625592070950393,970398.5130571419,-303558.39676365117,-19069.38662407444,245705.75246438992,-22588.817377063155,-1230.0067235777487,7982.55471338673,-19907.044934188685,-4853.851184062942,747.8777425209701,-717.7102876959742,524.4989706037722,777.8835067754023,27.52948647431598,-0.917573987632121,-0.13805031189886546,4596.811682277086,1641.2716292926807,79.89561972267227,-1481.7676485632041,0.43207771882482143,-264.72655641109566,-1595.4953313071871,2176.1548170846168,689.2359943772888,-103.24213436006023,2654.80780060557,-86.94201529003571,122.63394178520096,88.43032698229916,1689.8053649170793,-199.39083329190797,-80.02047239016382,-42604.94930330248,-2563.9488597201894,-143912.71347832886,-1002437.449892781,-23668.637593977073,-370181.9611932181,-572816.4137312841,-104543.31059459412,7396.748096886022,43498.188312546234,984903.107695311,-15089.781076670904,-36401.87306265573,54289.078022682115,217.84185298185702,-2609.499118793968,-2254.5824881618846,4673.591525863416,111.90675178281383,-148.1301826789082,19.377055476074403,-2101.3781919716093,1.7452275070665564
4254.374443389848,-2268.0433926578,-23338.312402288528,-73143.65010551506,-1685.2202308816165,10273.411781558749,374.83491868454485,125.75205050665812,-1416.7083681040024,4800.312379163064,37.7681650579208,45.19900232018285,-410487.7055274483,256.6316766670803,-12.837931838123353,-237.1979011310018,-3226.706540014514,-564.3615845747181,-92.98732252802574,6482.831571800052,85.83233078783587,-1093.3174626895798,-195.32429367971778,-719.778649403188,-986.7632088830824,-1245.8582353290562,-122.26660347145149,5280.901703852202,2349.631706359497,-2269.2163646478757,-2.424359942740501,2438.370127675106,-2490.2260464206433,539.1602594875726,-179.5584325840255,102.31008945024797,-22.45643169105142,123.2682973647602,-39.08384595426702,-147.0460896471567,-182.51536426478344,-341.86738941426313,12.646358547585121,961425.1820224324,-484691.81062422274,-18907.061824488585,251042.4740606991,-16407.632994354164,-1285.65193983412,8048.072461830354,-19963.43165885046,-4341.013116853337,761.2041836646185,-713.7580486642489,521.3915925430933,774.816721366617,27.442129582011944,-0.9150881929962343,-0.13722051133474295,4682.0386661944085,1648.7144246156963,79.75553255729417,-1461.6771455196367,0.15128038675606686,-264.72627540064457,-1598.674059827259,2257.0087573787796,671.0773070648584,-123.0750452006883,2641.187799750484,-87.12226986433546,91.62557858334381,84.88005188948415,1583.089558167217,-196.0002938827053,-119.94899119701353,-43426.92776140329,-4392.696700164435,-126821.65843631727,-993023.924508242,-24553.25129913769,-343682.01062252343,-564650.8455537327,-461297.49038506317,2982.9793232542834,129314.29679526415,983196.7599223561,-14714.618954462907,-36812.286066242224,53597.04255886064,193.2282655119224,-2578.050759791519,-2244.300991729623,4576.207997899035,254.94464798278602,-150.48674070557,19.048075303812574,-2320.864752413562,1.744486872807315
4240.85201887326,-2202.194897338508,-23733.202434196555,-71246.05082340699,-1903.5339621404648,10324.203214130914,391.690414305675,107.62388239109583,-1384.7778356644208,4689.011601473694,35.31531145407188,44.200698708429265,-411685.9754372077,252.39101640099975,-8.987049575475194,-200.18989433213346,-3203.3549863563276,-581.5415775798256,-92.7066539362292,6653.595376718462,37.37460772456825,-1080.6334167104196,-196.64794250123492,-761.7216449481847,-957.3491052089228,-1332.198572422718,-120.27776349516303,5323.9889773794275,2339.8745419749316,-2159.510521544058,-2.8437736377735994,2415.1051437469087,-2472.707150486402,514.7193720136211,-178.04074163745716,99.68260803752628,-33.50760409917325,124.13481885652402,-38.76172324439407,-149.0958376323369,-169.62811208370874,-337.6916699861077,12.614911035835243,1190203.4202651521,-394683.29700137675,-18882.71469950631,246454.99732922533,-19937.93141539261,-1240.8205976411034,7877.70471178275,-20168.30867772719,-4370.446792078394,749.5642890828276,-708.5087742731108,526.7428455064005,778.0381948997708,27.526788786451142,-0.9177487382080718,-0.13802455780346906,4653.103592338619,1641.7167659518504,79.59055026812554,-1449.7500960259736,0.5212746204913549,-264.72646653486424,-1594.6917412267017,2115.873771433138,665.2118422544052,-130.76493240936287,2591.329626127674,-93.44280368290238,136.78018113335273,93.4952170086896,1602.3758777772375,-177.91616004299135,-109.60939361599287,-40902.533779274316,-3651.2143927110096,-117124.71261504183,-1040229.6458518488,-23568.287444529076,-390578.201549837,-584034.5229591157,-450741.99687726155,-32749.02216218255,102891.66235576555,985394.9974622349,-14234.503572517242,-37926.60644145449,54938.49956520007,162.94914998757125,-2562.4644403051393,-2248.5011718143833,4581.006769432014,233.2768592294774,-140.10348991548815,19.129624978861848,-2278.945407797687,1.7457032600347644
4243.462957453863,-2308.358822342074,-23749.116995573862,-71844.88331043688,-1864.0857902029863,9336.439012742387,386.33420375152934,111.92432846039162,-1395.1616544818542,4669.610755900236,35.71818837330464,44.26877614015619,-416146.6473915937,257.5219140535193,-14.181250678521872,-258.45190560897936,-3283.6294453524224,-553.725396475369,-95.19561469139396,6576.641802707256,51.71111780837737,-1072.5564257486576,-189.19826427144727,-722.9786960542194,-950.6725413878021,-1329.2887611973592,-118.66535452542237,5275.3531824204865,2338.8857354574293,-2188.7204211454145,-2.7597959738511624,2433.4719810198562,-2482.4606223929163,512.8966942597604,-178.14941724492192,101.4169805223417,-36.71696846584115,123.5821717228502,-39.01257455787364,-153.4981493959226,-172.81364072191994,-335.38614962637007,12.625257722021752,984228.2143639053,-449463.3976427289,-18908.432042965098,245435.22370890435,-19493.394486983365,-1241.63309647747,7812.173557117999,-20078.55199661293,-4395.1402601787795,749.7238778873325,-714.1865489310492,521.5230008013864,774.7735082858794,27.513836437239497,-0.9173408120505717,-0.13790117862731943,4659.744912978293,1642.7265448233893,79.99129640199462,-1448.6731580984804,0.4849328945546762,-264.72644131775587,-1598.7882084794674,2164.4117151467876,666.5391574163478,-128.66823749262613,2651.0993267543977,-88.70648777379202,96.23903698125199,84.55450718757163,1582.9441506692262,-188.66329957775378,-99.03011192120945,-42112.99481345614,-3088.631627368177,-119038.53543035607,-962560.7540370956,-24059.57128118869,-349274.5003763252,-563923.8041900963,-453956.81514935114,-13773.188880093741,76352.05121087914,984653.6043147298,-14964.42591110215,-38120.49701476547,55388.99826560097,193.94760024257153,-2591.2528216198234,-2258.3818930871876,4650.613252426818,191.48115661860314,-145.09510747152913,19.256635672616937,-2275.430205058308,1.7455762257792606
4263.27804685629,-2364.8884902210257,-26160.64371957016,-72451.71532607857,-1713.568835515273,-19960.17120954778,378.1974111637244,96.02406587177012,-1463.8218202041098,5106.288724179798,35.99812048647413,41.959419633332416,-411128.2556008538,255.06816543418637,-15.186592793364351,963.5404229912956,-3292.2530648739385,-1077.470748234664,-82.2293263955788,6637.357859020947,101.62220454191265,-1138.4786894011595,-185.6210909699386,-680.4985899779925,-921.4544616235796,-1352.9824531830964,-116.96063200706564,5231.795246101208,2343.789293489792,-2173.594882824399,-2.6304820601165213,2535.9221817583,-2455.690019819048,202.73261638394615,-176.0025307870032,167.43293709930578,-30.371814079408637,83.80722921461205,-37.68228690722395,-152.80888193738957,-166.112334437141,-421.15656334048634,12.582731711962424,977203.6072635392,-409890.22945114225,-18933.626523982428,261924.77144937072,-20015.807309598647,-1242.9930000988084,8207.649880277653,-20205.13257245303,-4207.66706833902,738.2270219767342,-709.9906954715691,537.1401576573071,790.4979420114869,27.535008174871773,-0.9180078510927854,-0.13810284717543347,4652.219777179617,1641.269236654016,79.67991843587342,-1453.5415583619915,0.40837969794248113,-264.7264339921443,-1594.06284252225,2064.7952603474796,648.9628406161358,-105.03469814100495,2625.327902668661,-94.00432170301885,102.93394539219972,501.9892705136604,1569.9971805773112,-202.73379692919178,-142.66559833539173,-39752.758032466736,-2919.1582695878424,-141043.61995550894,-1059758.8304711075,-26162.570831086887,-360977.50831565424,-1512043.9823814973,-434787.5191675277,638.9122350431207,191779.25881198337,989967.1788787877,-14307.972460530358,-37721.41120148654,54937.336061620714,200.63152824877523,-2605.6591318208957,-2265.544208212697,4832.436775127158,42.34287862301564,-131.6992624644327,19.048320430512913,-2292.6160041006683,1.7458589417033854
4312.2344079419,-598.9277506448916,12732.841250065643,-44354.94418046487,1779.0821196115608,-19958.554202999516,-2.1032544487372613e-05,269.7512820967189,-366.2439326145012,2679.03014010981,23.791739571906636,89.20438392275611,-271843.4655516562,9.199707828291707,211.7641280705093,-335.77914096920085,-4105.892147031765,-115.5248109271788,-183.3174763583532,797.5079892063595,-5.2899171358892545,-1522.676975053062,-268.63647283698407,-1983.1636931086628,61.5282518647532,-174.53228132902768,-4.652498582555337,5234.593950975917,2273.2791345245632,-2855.985735526433,-12.251681849607616,966.2262327689762,-1528.3244846731623,1034.6433885443116,-149.07364371134065,146.46619509883328,-274.9330394089827,93.32087858416367,-42.81408018428649,0.6510962564677811,54.63467936271064,-156.881269843498,13.434023315545867,9644868.61733603,1881124.1337519805,-20156.647125400086,137603.46223930398,82420.79021495966,-721.286237864022,-5.674428104619138e-05,547.713400455299,-2526.254288321474,267.7735311647748,-1218.840919025899,256.1111483357381,430.19307697620525,30.839465568774774,-1.0350281135231016,-0.1734721612930207,1198.8367305095721,1265.5869822779441,67.51110687681485,-1216.2158165445042,11.754071484969801,-264.7298585303785,-1870.380536115253,624.1630863197106,-40.28012940652334,-22.561488910698927,1030.285782388131,-6.95825479974782,708.3246661903624,-139.13706667420217,694.311464060248,65.81191758437836,3201.035637224724,-6693.496354979666,846.1891845525531,-272838.73132812814,-3289428.169864419,1992.962731350217,-46183.764154886594,-40706.60131866544,-918059.2023737143,-554431.3982137635,-16475253.785000995,1095994.510683792,1102.4858507849256,-1387.1836265905029,922.9540027323351,-2247.1437794553117,-237.7221066465494,-1413.8219520135906,-3227.7242346082053,5002.812607346004,-341.11795578764105,10.689486894383617,616.6071553481761,1.7355912528776656
